   .113466E-02   .254809E+01   .254792E+01   .000000E+00   .519593E-08
   .115758E-02   .265105E+01   .265087E+01   .000000E+00   .561972E-08
   .118097E-02   .275814E+01   .275795E+01   .000000E+00   .607775E-08
   .120482E-02   .286952E+01   .286930E+01   .000000E+00   .657280E-08
   .122916E-02   .298535E+01   .298512E+01   .000000E+00   .710780E-08
   .125399E-02   .310580E+01   .310555E+01   .000000E+00   .768591E-08
   .127932E-02   .323107E+01   .323080E+01   .000000E+00   .831060E-08
   .130517E-02   .336133E+01   .336104E+01   .000000E+00   .898554E-08
   .133153E-02   .349679E+01   .349647E+01   .000000E+00   .971477E-08
   .135843E-02   .363765E+01   .363730E+01   .000000E+00   .105026E-07
   .138588E-02   .378411E+01   .378374E+01   .000000E+00   .113536E-07
   .141387E-02   .393640E+01   .393599E+01   .000000E+00   .122729E-07
   .144243E-02   .409474E+01   .409430E+01   .000000E+00   .132658E-07
   .147157E-02   .425937E+01   .425890E+01   .000000E+00   .143382E-07
   .150130E-02   .443053E+01   .443002E+01   .000000E+00   .154963E-07
   .153163E-02   .460848E+01   .460792E+01   .000000E+00   .167469E-07
   .156257E-02   .479348E+01   .479287E+01   .000000E+00   .180974E-07
   .159414E-02   .498579E+01   .498514E+01   .000000E+00   .195556E-07
   .162634E-02   .518572E+01   .518501E+01   .000000E+00   .211300E-07
   .165919E-02   .539353E+01   .539277E+01   .000000E+00   .228296E-07
   .169271E-02   .560955E+01   .560873E+01   .000000E+00   .246645E-07
   .172691E-02   .583409E+01   .583319E+01   .000000E+00   .266452E-07
   .176179E-02   .606747E+01   .606650E+01   .000000E+00   .287833E-07
   .179738E-02   .631003E+01   .630898E+01   .000000E+00   .310909E-07
   .183369E-02   .656213E+01   .656099E+01   .000000E+00   .335815E-07
   .187074E-02   .682412E+01   .682289E+01   .000000E+00   .362696E-07
   .190853E-02   .709639E+01   .709506E+01   .000000E+00   .391704E-07
   .194708E-02   .737933E+01   .737788E+01   .000000E+00   .423008E-07
   .198642E-02   .767333E+01   .767177E+01   .000000E+00   .456788E-07
   .202654E-02   .797884E+01   .797714E+01   .000000E+00   .493237E-07
   .206748E-02   .829627E+01   .829443E+01   .000000E+00   .532565E-07
   .210925E-02   .862608E+01   .862409E+01   .000000E+00   .574999E-07
   .215186E-02   .896874E+01   .896659E+01   .000000E+00   .620781E-07
   .219533E-02   .932473E+01   .932241E+01   .000000E+00   .670173E-07
   .223968E-02   .969456E+01   .969204E+01   .000000E+00   .723460E-07
   .228492E-02   .100787E+02   .100760E+02   .000000E+00   .780947E-07
   .233108E-02   .104778E+02   .104749E+02   .000000E+00   .842963E-07
   .237817E-02   .108923E+02   .108891E+02   .000000E+00   .909863E-07
   .242621E-02   .113229E+02   .113194E+02   .000000E+00   .982031E-07
   .247523E-02   .117701E+02   .117663E+02   .000000E+00   .105988E-06
   .252523E-02   .122345E+02   .122304E+02   .000000E+00   .114385E-06
   .257624E-02   .127168E+02   .127124E+02   .000000E+00   .123444E-06
   .262829E-02   .132176E+02   .132129E+02   .000000E+00   .133214E-06
   .268138E-02   .137377E+02   .137326E+02   .000000E+00   .143753E-06
   .273555E-02   .142778E+02   .142722E+02   .000000E+00   .155121E-06
   .279081E-02   .148385E+02   .148324E+02   .000000E+00   .167382E-06
   .284719E-02   .154206E+02   .154141E+02   .000000E+00   .180607E-06
   .290471E-02   .160250E+02   .160179E+02   .000000E+00   .194871E-06
   .296338E-02   .166523E+02   .166447E+02   .000000E+00   .210255E-06
   .302325E-02   .173036E+02   .172953E+02   .000000E+00   .226848E-06
   .308432E-02   .179796E+02   .179707E+02   .000000E+00   .244743E-06
   .314663E-02   .186812E+02   .186716E+02   .000000E+00   .264043E-06
   .321020E-02   .194094E+02   .193990E+02   .000000E+00   .284857E-06
   .327505E-02   .201651E+02   .201538E+02   .000000E+00   .307304E-06
   .334121E-02   .209493E+02   .209371E+02   .000000E+00   .331511E-06
   .340870E-02   .217631E+02   .217498E+02   .000000E+00   .357615E-06
   .347756E-02   .226074E+02   .225930E+02   .000000E+00   .385764E-06
   .354782E-02   .234833E+02   .234678E+02   .000000E+00   .416116E-06
   .361949E-02   .243921E+02   .243753E+02   .000000E+00   .448845E-06
   .369260E-02   .253348E+02   .253166E+02   .000000E+00   .484134E-06
   .376720E-02   .263126E+02   .262930E+02   .000000E+00   .522182E-06
   .384330E-02   .273268E+02   .273056E+02   .000000E+00   .563204E-06
   .392094E-02   .283787E+02   .283557E+02   .000000E+00   .607430E-06
   .400015E-02   .294695E+02   .294446E+02   .000000E+00   .655108E-06
   .408096E-02   .306006E+02   .305737E+02   .000000E+00   .706507E-06
   .416340E-02   .317734E+02   .317443E+02   .000000E+00   .761915E-06
   .424751E-02   .329894E+02   .329579E+02   .000000E+00   .821643E-06
   .433331E-02   .342500E+02   .342159E+02   .000000E+00   .886024E-06
   .442085E-02   .355567E+02   .355198E+02   .000000E+00   .955420E-06
   .451016E-02   .369111E+02   .368713E+02   .000000E+00   .103022E-05
   .460127E-02   .383148E+02   .382718E+02   .000000E+00   .111084E-05
   .469422E-02   .397696E+02   .397230E+02   .000000E+00   .119772E-05
   .478905E-02   .412770E+02   .412267E+02   .000000E+00   .129137E-05
   .488579E-02   .428390E+02   .427845E+02   .000000E+00   .139229E-05
   .498449E-02   .444572E+02   .443983E+02   .000000E+00   .150104E-05
   .508519E-02   .461334E+02   .460697E+02   .000000E+00   .161829E-05
   .518792E-02   .478696E+02   .478008E+02   .000000E+00   .174470E-05
   .529272E-02   .496679E+02   .495934E+02   .000000E+00   .188092E-05
   .539964E-02   .515301E+02   .514496E+02   .000000E+00   .202771E-05
   .550872E-02   .534584E+02   .533714E+02   .000000E+00   .218589E-05
   .562000E-02   .554550E+02   .553610E+02   .000000E+00   .235631E-05
   .573353E-02   .575220E+02   .574203E+02   .000000E+00   .253993E-05
   .584936E-02   .596616E+02   .595517E+02   .000000E+00   .273775E-05
   .596752E-02   .618762E+02   .617574E+02   .000000E+00   .295085E-05
   .608808E-02   .641681E+02   .640397E+02   .000000E+00   .318041E-05
   .621106E-02   .665397E+02   .664010E+02   .000000E+00   .342767E-05
   .633653E-02   .689934E+02   .688436E+02   .000000E+00   .369398E-05
   .646454E-02   .715319E+02   .713700E+02   .000000E+00   .398079E-05
   .659513E-02   .741577E+02   .739827E+02   .000000E+00   .428965E-05
   .672836E-02   .768734E+02   .766844E+02   .000000E+00   .462223E-05
   .686429E-02   .796818E+02   .794776E+02   .000000E+00   .498034E-05
   .700295E-02   .825856E+02   .823650E+02   .000000E+00   .536589E-05
   .714442E-02   .855876E+02   .853493E+02   .000000E+00   .578094E-05
   .728875E-02   .886907E+02   .884333E+02   .000000E+00   .622772E-05
   .743599E-02   .918979E+02   .916199E+02   .000000E+00   .670861E-05
   .758621E-02   .952121E+02   .949119E+02   .000000E+00   .722615E-05
   .773946E-02   .986364E+02   .983122E+02   .000000E+00   .778307E-05
   .789581E-02   .102174E+03   .101824E+03   .000000E+00   .838229E-05
   .805531E-02   .105828E+03   .105450E+03   .000000E+00   .902696E-05
   .821804E-02   .109601E+03   .109193E+03   .000000E+00   .972044E-05
   .838406E-02   .113497E+03   .113057E+03   .000000E+00   .104663E-04
   .855343E-02   .117519E+03   .117044E+03   .000000E+00   .112684E-04
   .872622E-02   .121670E+03   .121158E+03   .000000E+00   .121309E-04
   .890250E-02   .125955E+03   .125401E+03   .000000E+00   .130582E-04
   .908234E-02   .130375E+03   .129778E+03   .000000E+00   .140550E-04
   .926582E-02   .134935E+03   .134291E+03   .000000E+00   .151262E-04
   .945300E-02   .139638E+03   .138944E+03   .000000E+00   .162774E-04
   .964396E-02   .144488E+03   .143739E+03   .000000E+00   .175143E-04
   .983878E-02   .149488E+03   .148680E+03   .000000E+00   .188428E-04
   .100375E-01   .154677E+03   .153808E+03   .000000E+00   .202094E-04
   .102403E-01   .159989E+03   .159052E+03   .000000E+00   .217365E-04
   .104472E-01   .165462E+03   .164452E+03   .000000E+00   .233759E-04
   .106582E-01   .171100E+03   .170011E+03   .000000E+00   .251356E-04
   .108735E-01   .176905E+03   .175732E+03   .000000E+00   .270239E-04
   .110932E-01   .182882E+03   .181618E+03   .000000E+00   .290499E-04
   .113173E-01   .189034E+03   .187672E+03   .000000E+00   .312229E-04
   .115459E-01   .195364E+03   .193898E+03   .000000E+00   .335530E-04
   .117792E-01   .201876E+03   .200297E+03   .000000E+00   .360509E-04
   .120171E-01   .208573E+03   .206874E+03   .000000E+00   .387279E-04
   .122599E-01   .215459E+03   .213630E+03   .000000E+00   .415960E-04
   .125075E-01   .222537E+03   .220568E+03   .000000E+00   .446678E-04
   .127602E-01   .229810E+03   .227692E+03   .000000E+00   .479566E-04
   .130180E-01   .237281E+03   .235002E+03   .000000E+00   .514767E-04
   .132810E-01   .244953E+03   .242502E+03   .000000E+00   .552428E-04
   .135493E-01   .252828E+03   .250193E+03   .000000E+00   .592707E-04
   .138230E-01   .260911E+03   .258078E+03   .000000E+00   .635768E-04
   .141022E-01   .269202E+03   .266158E+03   .000000E+00   .681782E-04
   .143871E-01   .277705E+03   .274435E+03   .000000E+00   .730933E-04
   .146777E-01   .286422E+03   .282909E+03   .000000E+00   .783409E-04
   .149742E-01   .295354E+03   .291583E+03   .000000E+00   .839407E-04
   .152767E-01   .304504E+03   .300455E+03   .000000E+00   .899134E-04
   .155854E-01   .313873E+03   .309528E+03   .000000E+00   .962804E-04
   .159002E-01   .323462E+03   .318802E+03   .000000E+00   .103064E-03
   .162214E-01   .333273E+03   .328275E+03   .000000E+00   .110287E-03
   .165491E-01   .343306E+03   .337948E+03   .000000E+00   .117973E-03
   .168834E-01   .353562E+03   .347820E+03   .000000E+00   .126147E-03
   .172245E-01   .364040E+03   .357890E+03   .000000E+00   .134833E-03
   .175724E-01   .374742E+03   .368156E+03   .000000E+00   .144058E-03
   .179274E-01   .385666E+03   .378617E+03   .000000E+00   .153846E-03
   .182896E-01   .396811E+03   .389271E+03   .000000E+00   .164226E-03
   .186591E-01   .408178E+03   .400114E+03   .000000E+00   .175222E-03
   .190360E-01   .419763E+03   .411145E+03   .000000E+00   .186862E-03
   .194206E-01   .431566E+03   .422359E+03   .000000E+00   .199171E-03
   .198129E-01   .443584E+03   .433753E+03   .000000E+00   .212176E-03
   .202131E-01   .455815E+03   .445323E+03   .000000E+00   .225903E-03
   .206215E-01   .468256E+03   .457066E+03   .000000E+00   .240374E-03
   .210380E-01   .480904E+03   .468976E+03   .000000E+00   .255615E-03
   .214630E-01   .493756E+03   .481048E+03   .000000E+00   .271645E-03
   .218966E-01   .506808E+03   .493278E+03   .000000E+00   .288485E-03
   .223390E-01   .520055E+03   .505660E+03   .000000E+00   .306153E-03
   .227902E-01   .533495E+03   .518190E+03   .000000E+00   .324661E-03
   .232506E-01   .547122E+03   .530861E+03   .000000E+00   .344022E-03
   .237203E-01   .560933E+03   .543669E+03   .000000E+00   .364241E-03
   .241995E-01   .574923E+03   .556608E+03   .000000E+00   .385322E-03
   .246884E-01   .589087E+03   .569674E+03   .000000E+00   .407261E-03
   .251871E-01   .603422E+03   .582863E+03   .000000E+00   .430050E-03
   .256959E-01   .617924E+03   .596169E+03   .000000E+00   .453672E-03
   .262150E-01   .632589E+03   .609591E+03   .000000E+00   .478105E-03
   .267446E-01   .647414E+03   .623124E+03   .000000E+00   .503316E-03
   .272849E-01   .662397E+03   .636769E+03   .000000E+00   .529265E-03
   .278360E-01   .677535E+03   .650524E+03   .000000E+00   .555901E-03
   .283984E-01   .692828E+03   .664391E+03   .000000E+00   .583162E-03
   .289721E-01   .708277E+03   .678373E+03   .000000E+00   .610975E-03
   .295573E-01   .723883E+03   .692473E+03   .000000E+00   .639251E-03
   .301544E-01   .739649E+03   .706699E+03   .000000E+00   .667891E-03
   .307636E-01   .755579E+03   .721058E+03   .000000E+00   .696780E-03
   .313851E-01   .771681E+03   .735564E+03   .000000E+00   .725788E-03
   .320191E-01   .787962E+03   .750229E+03   .000000E+00   .754770E-03
   .326659E-01   .804434E+03   .765071E+03   .000000E+00   .783564E-03
   .333258E-01   .821110E+03   .780111E+03   .000000E+00   .811991E-03
   .339990E-01   .838006E+03   .795371E+03   .000000E+00   .839856E-03
   .346859E-01   .855140E+03   .810881E+03   .000000E+00   .866950E-03
